enzymes	enzNames	genes	MWs	subSystems	D_0	D_005	D_01	D_015	D_02	D_025	D_03	D_035	D_04	D_045	D_05	D_055	D_06	D_065	D_07	D_075	D_08	D_085	D_09	D_095	D_1	D_105	D_11	D_115	D_12	D_125	D_13	D_135	D_14	D_145	D_15	D_155	D_16	D_165	D_17	D_175	D_18	D_185	D_19	D_195	D_2	D_205	D_21	D_215	D_22	D_225	D_23	D_235	D_24	D_245	D_25	D_255	D_26	D_265	D_27	D_275	D_28	D_285	D_29	D_295	D_3	D_305	D_31	D_315	D_32	D_325	D_33	D_335	D_34	D_345	D_35	D_355	D_36	D_365	D_37	D_375	D_38	D_385	D_39	D_395	D_4
P04039	COX8	YLR395C	8.90656	Oxidative Phosphorylation	8.32758e-06	1.1554582e-05	1.4806631e-05	1.8083726e-05	2.1385866e-05	2.4713051e-05	2.8065281e-05	3.1442557e-05	3.4844879e-05	3.8272245e-05	4.1724657e-05	4.5202114e-05	4.8704617e-05	5.2232165e-05	5.5784758e-05	5.9362397e-05	6.2965081e-05	6.6592811e-05	7.0245585e-05	7.3923405e-05	7.7626271e-05	8.1354182e-05	8.5107138e-05	8.8885139e-05	9.2688186e-05	9.6516278e-05	0.000100369416	0.000104247599	0.000108150827	0.0001120791	0.000116032419	0.000120010783	0.000124014193	0.000128042648	0.000132096148	0.000136174694	0.000140278285	0.000144406921	0.000148560603	0.00015273933	0.000156943103	0.00016117192	0.000165425783	0.000169704692	0.000174008646	0.000178337645	0.000182691689	0.000187070779	0.000191474914	0.000195904095	0.000200358321	0.000204837592	0.000209341909	0.000213871271	0.000218425678	0.00022300513	0.000227609628	0.000229939842	0.000227449433	0.000222193299	0.000216976993	0.000211800515	0.000206663866	0.000201567044	0.000196510051	0.000191492886	0.000186515549	0.00018157804	0.00017668036	0.000171822508	0.000167004484	0.000162226288	0.00015748792	0.000152789381	0.00014813067	0.000143511787	0.000138932732	0.000134393505	0.000129894107	0.000125434536	0.000121014794
P04385	GAL1	YBR020W	57.94366	Galactose metabolism	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P04397	GAL10	YBR019C	78.19421	Galactose metabolism // Galactose metabolism	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P04806	HXK1	YFR053C	53.73784	Glycolysis	2.649377e-06	5.4331e-06	8.22479e-06	1.1024447e-05	1.3832072e-05	1.6647666e-05	1.9471227e-05	2.2302757e-05	2.5142255e-05	2.798972e-05	3.0845154e-05	3.3708556e-05	3.6579926e-05	3.9459264e-05	4.234657e-05	4.5241844e-05	4.8145086e-05	5.1056296e-05	5.3975474e-05	5.6902621e-05	5.9837735e-05	6.2780817e-05	6.5731868e-05	6.8690886e-05	7.1657873e-05	7.4632827e-05	7.761575e-05	8.0606641e-05	8.36055e-05	8.6612327e-05	8.9627121e-05	9.2649884e-05	9.5680615e-05	9.8719315e-05	0.000101765982	0.000104820617	0.00010788322	0.000110953791	0.000114032331	0.000117118838	0.000120213314	0.000123315757	0.000126426169	0.000129544549	0.000132670896	0.000135805212	0.000138947496	0.000142097748	0.000145255968	0.000148422156	0.000151596312	0.000154778436	0.000157968528	0.000161166588	0.000164372617	0.000167586613	0.000170808577	0.000178230187	0.000193088778	0.000212381589	0.000231533969	0.000250545919	0.000269417438	0.000288148526	0.000306739183	0.00032518941	0.000343499207	0.000361668573	0.000379697508	0.000397586012	0.000415334086	0.000432941729	0.000450408941	0.000467735723	0.000484922074	0.000501967995	0.000518873485	0.000535638544	0.000552263173	0.000568747371	0.000585091138
P04807	HXK2	YGL253W	53.9419	Glycolysis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P05626	ATP4	YPL078C	26.92481	Oxidative Phosphorylation	3.1503977e-05	4.3695495e-05	5.5981766e-05	6.8362787e-05	8.0838556e-05	9.3409075e-05	0.000106074342	0.000118834357	0.000131689122	0.000144638635	0.000157682897	0.000170821908	0.000184055668	0.000197384177	0.000210807434	0.00022432544	0.000237938195	0.000251645698	0.000265447951	0.000279344952	0.000293336702	0.000307423201	0.000321604448	0.000335880445	0.00035025119	0.000364716684	0.000379276926	0.000393931918	0.000408681658	0.000423526147	0.000438465385	0.000453499372	0.000468628107	0.000483851591	0.000499169825	0.000514582806	0.000530090537	0.000545693016	0.000561390244	0.000577182221	0.000593068947	0.000609050422	0.000625126645	0.000641297617	0.000657563338	0.000673923808	0.000690379026	0.000706928993	0.000723573709	0.000740313174	0.000757147388	0.00077407635	0.000791100061	0.000808218521	0.00082543173	0.000842739687	0.000860142394	0.000869722773	0.000862693332	0.000842781404	0.00082302015	0.000803409569	0.000783949662	0.000764640428	0.000745481868	0.000726473982	0.000707616768	0.000688910229	0.000670354363	0.00065194917	0.000633694651	0.000615590805	0.000597637633	0.000579835135	0.00056218331	0.000544682158	0.00052733168	0.000510131875	0.000493082744	0.000476184287	0.000459436503
P06169	PDC1	YLR044C	61.49468	Anaerobic excretion	0	6.81939e-07	1.363831e-06	2.045723e-06	2.727615e-06	3.409507e-06	4.091399e-06	4.773292e-06	5.455185e-06	6.137077e-06	6.81897e-06	7.500863e-06	8.182756e-06	8.86465e-06	9.546543e-06	1.0228437e-05	1.0910331e-05	1.1592224e-05	1.2274119e-05	1.2956013e-05	1.3637907e-05	1.4319802e-05	1.5001696e-05	1.5683591e-05	1.6365486e-05	1.7047381e-05	1.7729276e-05	1.8411171e-05	1.9093067e-05	1.9774962e-05	2.0456858e-05	2.1138754e-05	2.182065e-05	2.2502546e-05	2.3184443e-05	2.3866339e-05	2.4548236e-05	2.5230133e-05	2.591203e-05	2.6593927e-05	2.7275824e-05	2.7957721e-05	2.8639619e-05	2.9321516e-05	3.0003414e-05	3.0685312e-05	3.136721e-05	3.2049108e-05	3.2731007e-05	3.3412905e-05	3.4094804e-05	3.4776702e-05	3.5458601e-05	3.61405e-05	3.68224e-05	3.7504299e-05	3.8186198e-05	0.000113561924	0.000279880338	0.000474841886	0.00066825488	0.00086011932	0.001050435205	0.001239202536	0.001426421313	0.001612091535	0.001796213203	0.001978786316	0.002159810875	0.00233928688	0.002517214331	0.002693593227	0.002868423568	0.003041705356	0.003213438589	0.003383623267	0.003552259391	0.003719346961	0.003884885977	0.004048876438	0.004211318345
P07143	CYT1	YOR065W	34.05423	Oxidative Phosphorylation	5.018497e-05	6.9632037e-05	8.9230047e-05	0.000108978988	0.000128878862	0.000148929668	0.000169131406	0.000189484076	0.000209987678	0.000230642213	0.00025144768	0.000272404079	0.00029351141	0.000314769674	0.00033617887	0.000357738998	0.000379450058	0.00040131205	0.000423324975	0.000445488832	0.000467803621	0.000490269342	0.000512885995	0.000535653581	0.000558572099	0.000581641549	0.000604861931	0.000628233246	0.000651755492	0.000675428671	0.000699252782	0.000723227826	0.000747353801	0.000771630709	0.000796058549	0.000820637321	0.000845367026	0.000870247662	0.000895279231	0.000920461732	0.000945795165	0.000971279531	0.000996914829	0.001022701058	0.001048638221	0.001074726315	0.001100965341	0.0011273553	0.001153896191	0.001180588014	0.00120743077	0.001234424457	0.001261569077	0.001288864629	0.001316311113	0.00134390853	0.001371656878	0.001385699575	0.001370691485	0.001339016143	0.001307580821	0.001276385518	0.001245430234	0.001214714968	0.001184239722	0.001154004494	0.001124009286	0.001094254096	0.001064738925	0.001035463774	0.001006428641	0.000977633527	0.000949078432	0.000920763356	0.000892688299	0.000864853261	0.000837258241	0.000809903241	0.00078278826	0.000755913297	0.000729278354
P07170	ADK1	YDR226W	24.2546	Salvage pathways // Salvage pathways	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P07251	ATP1	YBL099W	58.60746	Oxidative Phosphorylation	6.8575409e-05	9.5112959e-05	0.000121856761	0.000148806805	0.000175963091	0.000203325618	0.000230894388	0.000258669399	0.000286650652	0.000314838147	0.000343231884	0.000371831862	0.000400638082	0.000429650544	0.000458869248	0.000488294194	0.000517925381	0.00054776281	0.000577806481	0.000608056394	0.000638512549	0.000669174945	0.000700043583	0.000731118463	0.000762399585	0.000793886949	0.000825580554	0.000857480401	0.00088958649	0.000921898821	0.000954417394	0.000987142208	0.001020073264	0.001053210562	0.001086554102	0.001120103884	0.001153859907	0.001187822172	0.001221990679	0.001256365428	0.001290946419	0.001325733651	0.001360727125	0.001395926841	0.001431332799	0.001466944999	0.00150276344	0.001538788123	0.001575019048	0.001611456215	0.001648099624	0.001684949274	0.001722005166	0.0017592673	0.001796735676	0.001834410294	0.001872291153	0.001893144978	0.001877843837	0.001834501099	0.001791486336	0.001748799547	0.001706440733	0.001664409893	0.001622707027	0.001581332136	0.001540285219	0.001499566277	0.001459175309	0.001419112315	0.001379377296	0.001339970251	0.00130089118	0.001262140084	0.001223716962	0.001185621815	0.001147854642	0.001110415443	0.001073304219	0.001036520969	0.001000065694
P07255	COX9	YDL067C	6.96313	Oxidative Phosphorylation // Oxidative Phosphorylation	3.255242e-06	4.516674e-06	5.787897e-06	7.06891e-06	8.359713e-06	9.660306e-06	1.0970689e-05	1.2290863e-05	1.3620827e-05	1.4960581e-05	1.6310125e-05	1.7669459e-05	1.9038584e-05	2.0417499e-05	2.1806204e-05	2.3204699e-05	2.4612984e-05	2.603106e-05	2.7458926e-05	2.8896582e-05	3.0344028e-05	3.1801265e-05	3.3268291e-05	3.4745108e-05	3.6231715e-05	3.7728112e-05	3.92343e-05	4.0750277e-05	4.2276045e-05	4.3811603e-05	4.5356951e-05	4.691209e-05	4.8477019e-05	5.0051737e-05	5.1636246e-05	5.3230546e-05	5.4834635e-05	5.6448515e-05	5.8072185e-05	5.9705645e-05	6.1348895e-05	6.3001935e-05	6.4664766e-05	6.6337387e-05	6.8019798e-05	6.9711999e-05	7.141399e-05	7.3125772e-05	7.4847344e-05	7.6578706e-05	7.8319858e-05	8.0070801e-05	8.1831533e-05	8.3602056e-05	8.5382369e-05	8.7172473e-05	8.8972366e-05	8.9883244e-05	8.8909746e-05	8.6855128e-05	8.481608e-05	8.27926e-05	8.0784689e-05	7.8792347e-05	7.6815574e-05	7.4854369e-05	7.2908733e-05	7.0978666e-05	6.9064168e-05	6.7165239e-05	6.5281878e-05	6.3414087e-05	6.1561864e-05	5.9725209e-05	5.7904124e-05	5.6098607e-05	5.430866e-05	5.2534281e-05	5.0775471e-05	4.9032229e-05	4.7304557e-05
P07256	COR1	YBL045C	50.22724	Oxidative Phosphorylation	7.4018779e-05	0.000102701634	0.000131607115	0.000160735209	0.000190085916	0.000219659236	0.000249455169	0.000279473715	0.000309714873	0.000340178644	0.000370865028	0.000401774025	0.000432905635	0.000464259857	0.000495836692	0.000527636141	0.000559658202	0.000591902875	0.000624370162	0.000657060061	0.000689972574	0.000723107699	0.000756465437	0.000790045788	0.000823848751	0.000857874328	0.000892122517	0.000926593319	0.000961286734	0.000996202762	0.001031341402	0.001066702656	0.001102286522	0.001138093001	0.001174122093	0.001210373797	0.001246848115	0.001283545045	0.001320464589	0.001357606745	0.001394971513	0.001432558895	0.00147036889	0.001508401497	0.001546656717	0.00158513455	0.001623834996	0.001662758055	0.001701903726	0.00174127201	0.001780862907	0.001820676417	0.00186071254	0.001900971276	0.001941452624	0.001982156585	0.002023083159	0.002043795003	0.002021659282	0.001974940711	0.001928576148	0.001882565595	0.001836909049	0.001791606512	0.001746657984	0.001702063465	0.001657822953	0.001613936451	0.001570403957	0.001527225472	0.001484400995	0.001441930526	0.001399814066	0.001358051615	0.001316643173	0.001275588738	0.001234888313	0.001194541896	0.001154549487	0.001114911087	0.001075626696
P07257	QCR2	YPR191W	40.47764	Oxidative Phosphorylation	5.9651008e-05	8.2766239e-05	0.000106060883	0.000129534928	0.000153188375	0.000177021224	0.000201033474	0.000225225125	0.000249596178	0.000274146632	0.000298876488	0.000323785745	0.000348874404	0.000374142465	0.000399589926	0.00042521679	0.000451023055	0.000477008721	0.000503173789	0.000529518258	0.000556042129	0.000582745401	0.000609628075	0.00063669015	0.000663931627	0.000691352505	0.000718952785	0.000746732466	0.000774691549	0.000802830033	0.000831147919	0.000859645206	0.000888321895	0.000917177985	0.000946213477	0.00097542837	0.001004822665	0.001034396361	0.001064149459	0.001094081958	0.001124193858	0.001154485161	0.001184955864	0.001215605969	0.001246435476	0.001277444384	0.001308632694	0.001340000405	0.001371547518	0.001403274032	0.001435179947	0.001467265264	0.001499529983	0.001531974103	0.001564597625	0.001597400548	0.001630382872	0.001647074344	0.001629235383	0.001591585345	0.001554220599	0.001517141145	0.001480346983	0.001443838113	0.001407614535	0.001371676249	0.001336023255	0.001300655554	0.001265573144	0.001230776026	0.0011962642	0.001162037666	0.001128096424	0.001094440475	0.001061069817	0.001027984451	0.000995184377	0.000962669596	0.000930440106	0.000898495908	0.000866837003
P08067	RIP1	YEL024W	23.36479	Oxidative Phosphorylation	3.4432177e-05	4.7774915e-05	6.1221214e-05	7.4771069e-05	8.8424479e-05	0.000102181444	0.000116041965	0.000130006042	0.000144073673	0.00015824486	0.000172519603	0.000186897901	0.000201379754	0.000215965163	0.000230654127	0.000245446647	0.000260342721	0.000275342352	0.000290445537	0.000305652279	0.000320962575	0.000336376427	0.000351893834	0.000367514797	0.000383239315	0.000399067389	0.000414999018	0.000431034202	0.000447172942	0.000463415237	0.000479761087	0.000496210493	0.000512763455	0.000529419971	0.000546180044	0.000563043671	0.000580010854	0.000597081592	0.000614255886	0.000631533735	0.00064891514	0.0006664001	0.000683988615	0.000701680686	0.000719476312	0.000737375494	0.00075537823	0.000773484523	0.000791694371	0.000810007774	0.000828424732	0.000846945246	0.000865569316	0.00088429694	0.00090312812	0.000922062856	0.000941101147	0.000950735917	0.000940438785	0.000918706164	0.00089713822	0.000875734955	0.000854496369	0.00083342246	0.00081251323	0.000791768678	0.000771188804	0.000750773609	0.000730523092	0.000710437253	0.000690516093	0.000670759611	0.000651167807	0.000631740681	0.000612478234	0.000593380464	0.000574447374	0.000555678961	0.000537075227	0.000518636171	0.000500361793
P08417	FUM1	YPL262W	53.15125	TCA // TCA	1.387449e-06	1.801238e-06	2.2192e-06	2.641335e-06	3.067643e-06	3.498123e-06	3.932776e-06	4.371602e-06	4.814601e-06	5.261773e-06	5.713117e-06	6.168634e-06	6.628324e-06	7.092186e-06	7.560222e-06	8.03243e-06	8.508811e-06	8.989365e-06	9.474091e-06	9.962991e-06	1.0456063e-05	1.0953308e-05	1.1454725e-05	1.1960316e-05	1.2470079e-05	1.2984015e-05	1.3502124e-05	1.4024405e-05	1.455086e-05	1.5081487e-05	1.5616287e-05	1.6155259e-05	1.6698405e-05	1.7245723e-05	1.7797214e-05	1.8352878e-05	1.8912714e-05	1.9476724e-05	2.0044906e-05	2.061726e-05	2.1193788e-05	2.1774489e-05	2.2359362e-05	2.2948408e-05	2.3541627e-05	2.4139018e-05	2.4740582e-05	2.534632e-05	2.5956229e-05	2.6570312e-05	2.7188568e-05	2.7810996e-05	2.8437597e-05	2.9068371e-05	2.9703317e-05	3.0342436e-05	3.0985729e-05	3.0605548e-05	2.8959136e-05	2.7959559e-05	2.6966618e-05	2.5980312e-05	2.5000642e-05	2.4027608e-05	2.306121e-05	2.2101447e-05	2.114832e-05	2.0201829e-05	1.9261973e-05	1.8328754e-05	1.740217e-05	1.6482222e-05	1.5568909e-05	1.4662232e-05	1.3762191e-05	1.2868786e-05	1.1982016e-05	1.1101882e-05	1.0228384e-05	9.361522e-06	8.501295e-06
P08431	GAL7	YBR018C	42.38467	Galactose metabolism // Galactose metabolism	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P08525	QCR8	YJL166W	10.97437	Oxidative Phosphorylation	1.6172688e-05	2.243973e-05	2.8755416e-05	3.5119741e-05	4.1532706e-05	4.799431e-05	5.4504554e-05	6.1063438e-05	6.7670961e-05	7.4327124e-05	8.1031927e-05	8.7785369e-05	9.4587451e-05	0.000101438173	0.000108337534	0.000115285535	0.000122282176	0.000129327456	0.000136421376	0.000143563935	0.000150755134	0.000157994973	0.000165283452	0.00017262057	0.000180006328	0.000187440725	0.000194923762	0.000202455439	0.000210035755	0.000217664711	0.000225342307	0.000233068543	0.000240843418	0.000248666932	0.000256539087	0.000264459881	0.000272429314	0.000280447388	0.0002885141	0.000296629453	0.000304793445	0.000313006077	0.000321267349	0.00032957726	0.000337935811	0.000346343001	0.000354798832	0.000363303301	0.000371856411	0.00038045816	0.000389108549	0.000397807577	0.000406555245	0.000415351553	0.0004241965	0.000433090087	0.000442032314	0.000446557736	0.000441721205	0.000431513459	0.000421383063	0.000411330015	0.000401354316	0.000391455966	0.000381634965	0.000371891313	0.00036222501	0.000352636055	0.000343124449	0.000333690193	0.000324333285	0.000315053726	0.000305851516	0.000296726655	0.000287679143	0.000278708979	0.000269816165	0.000261000699	0.000252262582	0.000243601814	0.000235018395
P09201	FBP1	YLR377C	38.26219	Glycolysis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P09457	ATP5	YDR298C	22.81414	Oxidative Phosphorylation	2.6694195e-05	3.7024407e-05	4.7434907e-05	5.792569e-05	6.8496756e-05	7.9148106e-05	8.9879738e-05	0.000100691655	0.000111583854	0.000122556337	0.000133609102	0.000144742152	0.000155955484	0.0001672491	0.000178622999	0.000190077181	0.000201611647	0.000213226396	0.000224921428	0.000236696743	0.000248552342	0.000260488224	0.000272504389	0.000284600838	0.00029677757	0.000309034585	0.000321371883	0.000333789465	0.00034628733	0.000358865478	0.00037152391	0.000384262625	0.000397081623	0.000409980904	0.000422960469	0.000436020317	0.000449160448	0.000462380862	0.00047568156	0.000489062541	0.000502523806	0.000516065353	0.000529687184	0.000543389298	0.000557171696	0.000571034377	0.000584977341	0.000599000588	0.000613104119	0.000627287932	0.00064155203	0.00065589641	0.000670321074	0.000684826021	0.000699411251	0.000714076765	0.000728822561	0.000736940283	0.000730984042	0.000714112112	0.000697367852	0.000680751262	0.000664262342	0.000647901091	0.000631667511	0.0006155616	0.000599583359	0.000583732788	0.000568009887	0.000552414655	0.000536947094	0.000521607202	0.000506394981	0.000491310429	0.000476353546	0.000461524334	0.000446822792	0.000432248919	0.000417802717	0.000403484184	0.000389293321
P09624	LPD1	YFL018C	54.00934	Other	3.503466e-05	4.9324759e-05	6.3720243e-05	7.8221094e-05	9.2827313e-05	0.000107538899	0.000122355852	0.000137278173	0.000152305861	0.000167438916	0.000182677339	0.000198021129	0.000213470286	0.000229024811	0.000244684703	0.000260449963	0.000276320589	0.000292296583	0.000308377945	0.000324564674	0.00034085677	0.000357254233	0.000373757064	0.000390365262	0.000407078828	0.000423897761	0.000440822061	0.000457851728	0.000474986763	0.000492227166	0.000509572935	0.000527024072	0.000544580577	0.000562242448	0.000580009687	0.000597882294	0.000615860267	0.000633943608	0.000652132317	0.000670426392	0.000688825835	0.000707330646	0.000725940824	0.000744656369	0.000763477281	0.000782403561	0.000801435208	0.000820572223	0.000839814604	0.000859162354	0.00087861547	0.000898173954	0.000917837805	0.000937607024	0.00095748161	0.000977461563	0.000997546884	0.000977303225	0.000939312581	0.000917659698	0.000896174372	0.000874856603	0.000853706391	0.000832723737	0.00081190864	0.0007912611	0.000770781117	0.000750468692	0.000730323824	0.000710346512	0.000690536759	0.000670894562	0.000651419923	0.00063211284	0.000612973315	0.000594001348	0.000575196937	0.000556560084	0.000538090787	0.000519789048	0.000501654867
P0CX10	ERR1	YOR393W	47.32712	Glycolysis // Glycolysis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P0CX11	ERR2	YPL281C	47.32712	Glycolysis // Glycolysis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P10174	COX7	YMR256C	6.9323	Oxidative Phosphorylation	3.240829e-06	4.496676e-06	5.76227e-06	7.037611e-06	8.322699e-06	9.617534e-06	1.0922115e-05	1.2236444e-05	1.3560519e-05	1.4894341e-05	1.623791e-05	1.7591226e-05	1.8954289e-05	2.0327098e-05	2.1709655e-05	2.3101958e-05	2.4504008e-05	2.5915805e-05	2.7337349e-05	2.8768639e-05	3.0209677e-05	3.1660461e-05	3.3120992e-05	3.459127e-05	3.6071295e-05	3.7561067e-05	3.9060586e-05	4.0569851e-05	4.2088864e-05	4.3617623e-05	4.5156129e-05	4.6704382e-05	4.8262381e-05	4.9830128e-05	5.1407621e-05	5.2994862e-05	5.4591849e-05	5.6198583e-05	5.7815064e-05	5.9441292e-05	6.1077266e-05	6.2722988e-05	6.4378456e-05	6.6043671e-05	6.7718633e-05	6.9403342e-05	7.1097797e-05	7.2802e-05	7.4515949e-05	7.6239646e-05	7.7973089e-05	7.9716279e-05	8.1469216e-05	8.3231899e-05	8.500433e-05	8.6786507e-05	8.8578431e-05	8.9485276e-05	8.8516088e-05	8.6470568e-05	8.4440548e-05	8.2426027e-05	8.0427006e-05	7.8443485e-05	7.6475464e-05	7.4522943e-05	7.2585922e-05	7.0664401e-05	6.8758379e-05	6.6867858e-05	6.4992836e-05	6.3133314e-05	6.1289292e-05	5.946077e-05	5.7647747e-05	5.5850225e-05	5.4068202e-05	5.230168e-05	5.0550657e-05	4.8815134e-05	4.7095111e-05
P10963	PCK1	YKR097W	60.98257	Other	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P11154	PYC1	YGL062W	130.09827	TCA	0	5.519802e-06	1.1039604e-05	1.6559406e-05	2.2079208e-05	2.759901e-05	3.3118812e-05	3.8638614e-05	4.4158416e-05	4.9678218e-05	5.519802e-05	6.0717822e-05	6.6237624e-05	7.1757426e-05	7.7277228e-05	8.279703e-05	8.8316832e-05	9.3836634e-05	9.9356436e-05	0.000104876239	0.000110396041	0.000115915843	0.000121435645	0.000126955447	0.000132475249	0.000137995051	0.000143514853	0.000149034655	0.000154554457	0.000160074259	0.000165594061	0.000171113863	0.000176633665	0.000182153467	0.000187673269	0.000193193071	0.000198712873	0.000204232675	0.000209752477	0.000215272279	0.000220792081	0.000226311883	0.000231831685	0.000237351487	0.000242871289	0.000248391091	0.000253910893	0.000259430695	0.000264950497	0.000270470299	0.000275990101	0.000281509903	0.000287029705	0.000292549507	0.000298069309	0.000303589112	0.000309108914	0.00033884957	0.000344801373	0.000350745739	0.00035669011	0.000362634485	0.000368578864	0.000374523248	0.000380467636	0.000386412028	0.000392356424	0.000398300825	0.00040424523	0.000410189639	0.000416134053	0.00042207847	0.000428022892	0.000433967318	0.000439911749	0.000445856184	0.000451800623	0.000457745066	0.000463689514	0.000469633965	0.000475578422
P11412	ZWF1	YNL241C	57.5209	pentose phosphate	0	3.47429e-07	6.94859e-07	1.04229e-06	1.389721e-06	1.737152e-06	2.084583e-06	2.432013e-06	2.779444e-06	3.126875e-06	3.474306e-06	3.821736e-06	4.169167e-06	4.516598e-06	4.864028e-06	5.211459e-06	5.55889e-06	5.906321e-06	6.253751e-06	6.601182e-06	6.948613e-06	7.296043e-06	7.643474e-06	7.990905e-06	8.338335e-06	8.685766e-06	9.033197e-06	9.380627e-06	9.728058e-06	1.0075488e-05	1.0422919e-05	1.077035e-05	1.111778e-05	1.1465211e-05	1.1812642e-05	1.2160072e-05	1.2507503e-05	1.2854933e-05	1.3202364e-05	1.3549794e-05	1.3897225e-05	1.4244655e-05	1.4592086e-05	1.4939517e-05	1.5286947e-05	1.5634378e-05	1.5981808e-05	1.6329239e-05	1.6676669e-05	1.70241e-05	1.737153e-05	1.7718961e-05	1.8066391e-05	1.8413821e-05	1.8761252e-05	1.9108682e-05	1.9456113e-05	1.6380849e-05	1.1540963e-05	1.1888396e-05	1.2235829e-05	1.2583262e-05	1.2930695e-05	1.3278128e-05	1.3625561e-05	1.3972994e-05	1.4320427e-05	1.466786e-05	1.5015294e-05	1.5362727e-05	1.571016e-05	1.6057593e-05	1.6405026e-05	1.6752459e-05	1.7099892e-05	1.7447325e-05	1.7794758e-05	1.8142191e-05	1.8489625e-05	1.8837058e-05	1.9184491e-05
P12695	LAT1	YNL071W	51.81762	Other	2.43897e-06	3.433789e-06	4.435944e-06	5.445434e-06	6.46226e-06	7.486421e-06	8.517917e-06	9.556748e-06	1.0602915e-05	1.1656416e-05	1.2717253e-05	1.3785426e-05	1.4860933e-05	1.5943776e-05	1.7033954e-05	1.8131467e-05	1.9236315e-05	2.0348499e-05	2.1468018e-05	2.2594872e-05	2.3729062e-05	2.4870587e-05	2.6019446e-05	2.7175642e-05	2.8339172e-05	2.9510038e-05	3.0688239e-05	3.1873775e-05	3.3066646e-05	3.4266853e-05	3.5474395e-05	3.6689272e-05	3.7911485e-05	3.9141032e-05	4.0377915e-05	4.1622133e-05	4.2873687e-05	4.4132575e-05	4.5398799e-05	4.6672358e-05	4.7953253e-05	4.9241482e-05	5.0537047e-05	5.1839947e-05	5.3150183e-05	5.4467753e-05	5.5792659e-05	5.71249e-05	5.8464477e-05	5.9811388e-05	6.1165635e-05	6.2527217e-05	6.3896135e-05	6.5272387e-05	6.6655975e-05	6.8046898e-05	6.9445156e-05	6.8035875e-05	6.5391121e-05	6.3883735e-05	6.2388014e-05	6.0903958e-05	5.9431566e-05	5.7970839e-05	5.6521777e-05	5.5084379e-05	5.3658646e-05	5.2244578e-05	5.0842174e-05	4.9451435e-05	4.807236e-05	4.670495e-05	4.5349205e-05	4.4005125e-05	4.2672709e-05	4.1351958e-05	4.0042871e-05	3.8745449e-05	3.7459692e-05	3.6185599e-05	3.4923171e-05
