enzymes	enzNames	genes	MWs	subSystems	D_0	D_005	D_01	D_015	D_02	D_025	D_03	D_035	D_04	D_045	D_05	D_055	D_06	D_065	D_07	D_075	D_08	D_085	D_09	D_095	D_1	D_105	D_11	D_115	D_12	D_125	D_13	D_135	D_14	D_145	D_15	D_155	D_16	D_165	D_17	D_175	D_18	D_185	D_19	D_195	D_2	D_205	D_21	D_215	D_22	D_225	D_23	D_235	D_24	D_245	D_25	D_255	D_26	D_265	D_27	D_275	D_28	D_285	D_29	D_295	D_3	D_305	D_31	D_315	D_32	D_325	D_33	D_335	D_34	D_345	D_35	D_355	D_36	D_365	D_37	D_375	D_38	D_385	D_39	D_395	D_4
P00950	GPM1	YKL152C	27.60828	Glycolysis // Glycolysis	1.355319e-06	2.275294e-06	3.199344e-06	4.12747e-06	5.059673e-06	5.995952e-06	6.936307e-06	7.879717e-06	8.823687e-06	9.771833e-06	1.0724156e-05	1.1680657e-05	1.2641334e-05	1.3605111e-05	1.4571887e-05	1.5542834e-05	1.6517951e-05	1.749724e-05	1.8480699e-05	1.946833e-05	2.0460131e-05	2.1456103e-05	2.2456246e-05	2.346056e-05	2.4469045e-05	2.54817e-05	2.6498527e-05	2.7519524e-05	2.8544693e-05	2.9574032e-05	3.0607542e-05	3.1645223e-05	3.2687075e-05	3.3733098e-05	3.4783292e-05	3.5837656e-05	3.6896192e-05	3.7958898e-05	3.9025776e-05	4.0091671e-05	4.1135554e-05	4.2183465e-05	4.3354019e-05	4.4572036e-05	4.5686817e-05	4.6724941e-05	4.7766889e-05	4.8812383e-05	4.9859643e-05	5.0871144e-05	5.179255e-05	5.2689315e-05	5.3589156e-05	5.5093922e-05	5.7540323e-05	5.9997527e-05	6.2433909e-05	0.000116375113	0.00011402206	0.000127628032	0.000141131378	0.000154532098	0.000167830192	0.000181025661	0.000194118503	0.00020710872	0.000219996311	0.000232781276	0.000245463616	0.000258043329	0.000270520417	0.000282894878	0.000295166714	0.000307335924	0.000319402509	0.000331366467	0.0003432278	0.000348621641	0.00034703818	0.000338052933	0.00032792008
P04037	COX4	YGL187C	17.1424	Oxidative Phosphorylation	7.918766e-06	1.115593e-05	1.4416908e-05	1.7701701e-05	2.101031e-05	2.4342735e-05	2.7698976e-05	3.1072716e-05	3.4448504e-05	3.7848733e-05	4.1273403e-05	4.4722513e-05	4.8218984e-05	5.1972443e-05	5.5749159e-05	5.9551828e-05	6.3380665e-05	6.7236007e-05	7.1149394e-05	7.5096149e-05	7.9069137e-05	8.3068357e-05	8.7093811e-05	9.1145497e-05	9.5223416e-05	9.9327568e-05	0.000103458278	0.00010761634	0.000111800638	0.000116011173	0.000120247966	0.00012451108	0.000128800432	0.00013311602	0.000137457844	0.000141825904	0.000146220202	0.000150640735	0.000155087707	0.000159529023	0.000163834548	0.000168165417	0.000172023612	0.000174977604	0.000177967974	0.000180993128	0.000184036263	0.000187098256	0.000190180565	0.000193303615	0.000196467589	0.000199655611	0.000202861862	0.000205923815	0.000208744877	0.000211582087	0.000214463424	0.000215250827	0.000210721939	0.000204986791	0.000199294835	0.00019364607	0.00018803667	0.000182464292	0.000176935506	0.000171450436	0.000166008235	0.000160621575	0.000155329717	0.000150055323	0.000144794717	0.000139556288	0.000134361511	0.000129210017	0.00012410225	0.000119034495	0.000113853824	0.000109695207	0.000106677041	0.000104553058	0.000102980744
P04039	COX8	YLR395C	8.90656	Oxidative Phosphorylation	8.228599e-06	1.1592421e-05	1.4980989e-05	1.8394304e-05	2.1832367e-05	2.5295178e-05	2.8782737e-05	3.2288479e-05	3.579635e-05	3.9329617e-05	4.2888282e-05	4.6472343e-05	5.0105619e-05	5.4005936e-05	5.7930422e-05	6.1881875e-05	6.586052e-05	6.9866708e-05	7.3933212e-05	7.8034389e-05	8.2162826e-05	8.6318521e-05	9.0501476e-05	9.471169e-05	9.8949163e-05	0.000103213895	0.000107506225	0.000111826977	0.000116174992	0.00012055027	0.000124952833	0.000129382748	0.000133839926	0.000138324367	0.000142836071	0.000147375038	0.000151941268	0.000156534762	0.000161155727	0.000165770816	0.000170244801	0.000174745121	0.000178754272	0.000181823843	0.000184931216	0.000188074733	0.000191236935	0.000194418733	0.000197621641	0.000200866885	0.000204154654	0.000207467412	0.000210799111	0.000213980868	0.000216912307	0.000219860528	0.000222854601	0.000223672812	0.000218966725	0.000213007182	0.00020709252	0.000201222739	0.000195393864	0.000189603459	0.000183858351	0.00017815867	0.000172503536	0.000166906115	0.000161407206	0.000155926444	0.00015046001	0.00014501662	0.000139618591	0.000134265537	0.000128957921	0.000123691883	0.000118308512	0.000113987183	0.000110850927	0.000108643841	0.000107010007
P04385	GAL1	YBR020W	57.94366	Galactose metabolism	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P04397	GAL10	YBR019C	78.19421	Galactose metabolism // Galactose metabolism	0.001836660436	0.001811048623	0.001785246306	0.001759253492	0.001733070183	0.001706696379	0.001680132079	0.001653377283	0.001626431992	0.001599296205	0.001571969922	0.001544453144	0.00151674587	0.0014888481	0.001460759835	0.001432481074	0.001404011818	0.001375352065	0.001346501818	0.001317461074	0.001288229835	0.001258808101	0.00122919587	0.001199393145	0.001169399923	0.001139216206	0.001108694725	0.001077476534	0.001046066215	0.001014463769	0.000982659519	0.000950624338	0.000918397028	0.000885977591	0.000853366025	0.000820562332	0.000787566512	0.000754378458	0.000720907101	0.000687243616	0.000653388004	0.000619340264	0.000585100396	0.000550668401	0.000516044278	0.000481228027	0.000446219648	0.000411019141	0.000375626507	0.000340041745	0.000304264856	0.000268295838	0.000232134693	0.00019578142	0.000159236019	0.000122498491	8.5568834e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P04806	HXK1	YFR053C	53.73784	Glycolysis	2.636132e-06	5.394697e-06	8.161189e-06	1.0935609e-05	1.3717958e-05	1.6508234e-05	1.9306439e-05	2.2110484e-05	2.4915261e-05	2.7728172e-05	3.0549219e-05	3.33784e-05	3.6215716e-05	3.9050818e-05	4.1882748e-05	4.4722754e-05	4.7570834e-05	5.042699e-05	5.3291221e-05	5.6163527e-05	5.9043908e-05	6.1932363e-05	6.4828894e-05	6.77335e-05	7.0646181e-05	7.3566937e-05	7.6495768e-05	7.9432674e-05	8.2377656e-05	8.5330712e-05	8.8291843e-05	9.1261049e-05	9.4238331e-05	9.7223687e-05	0.000100217118	0.000103218625	0.000106228206	0.000109245863	0.000112271594	0.000115294857	0.000118272631	0.000121258184	0.000124494194	0.00012782685	0.000130947838	0.000133911537	0.000136882601	0.00013986046	0.000142841476	0.000145748872	0.000148471488	0.000151143231	0.00015382081	0.00015741651	0.000162440821	0.000167482675	0.000172569297	0.00015987133	0.000177355371	0.000194703325	0.000211925147	0.000229020838	0.000245998236	0.00026286214	0.000279599093	0.000296208838	0.000312693112	0.000329025954	0.000345126929	0.000361154483	0.000377116139	0.000392994716	0.000408746217	0.000424371399	0.000439869353	0.000455247688	0.000470819703	0.000484269457	0.000495299362	0.000505340448	0.000520062959
P04807	HXK2	YGL253W	53.9419	Glycolysis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.2246879e-05	2.4101544e-05	2.6509693e-05	2.8900313e-05	3.1273404e-05	3.3628967e-05	3.5967001e-05	3.8287506e-05	4.0590483e-05	4.2875931e-05	4.514385e-05	4.7394241e-05	4.9627103e-05	5.1842436e-05	5.4040241e-05	5.6220516e-05	5.8383263e-05	6.0528482e-05	6.2656171e-05	6.4766332e-05	6.6858965e-05	6.8934068e-05	7.0991643e-05	7.3031689e-05
P05626	ATP4	YPL078C	26.92481	Oxidative Phosphorylation	3.3124995e-05	4.6867011e-05	6.0708639e-05	7.4649891e-05	8.8690767e-05	0.000102831267	0.000117071391	0.000131381396	0.000145688524	0.000160098219	0.00017461048	0.000189225308	0.000203942702	0.000218754125	0.000233658786	0.000248665965	0.000263775661	0.000278987874	0.000294302605	0.000309719853	0.000325239617	0.000340861899	0.000356586699	0.000372414015	0.000388343849	0.000404376199	0.000420511067	0.000436748453	0.000453088355	0.000469530775	0.000486075711	0.000502723165	0.000519473136	0.000536325625	0.00055328063	0.000570338153	0.000587498193	0.00060476075	0.000622125824	0.000639468044	0.000656275835	0.000673182633	0.000687679951	0.000698840666	0.000710020063	0.000721206335	0.000732459457	0.000743783112	0.000755184218	0.000766691218	0.000778216775	0.000789794021	0.000801438059	0.000812958367	0.00082423874	0.000835583562	0.000847085864	0.000849382528	0.000831438538	0.000808918607	0.000786568085	0.000764386974	0.000742360234	0.000720478653	0.000698768057	0.000677228936	0.000655857957	0.000634704939	0.00061392422	0.000593211769	0.00057255315	0.000551981329	0.000531580732	0.000511349906	0.000491290595	0.000471388197	0.000451041541	0.000434642362	0.000422607953	0.000414015363	0.000407579747
P06169	PDC1	YLR044C	61.49468	Anaerobic excretion	1.653083e-06	3.33226e-06	5.016396e-06	6.705504e-06	8.399584e-06	1.0098635e-05	1.1802659e-05	1.3424791e-05	1.4834156e-05	1.6344921e-05	1.7864956e-05	1.9394258e-05	2.0932828e-05	2.2480667e-05	2.4037774e-05	2.560415e-05	2.7179793e-05	2.8764705e-05	3.0358885e-05	3.1962333e-05	3.3575049e-05	3.5197034e-05	3.6828286e-05	3.8468807e-05	4.0118597e-05	4.1777654e-05	4.344598e-05	4.5123574e-05	4.6810436e-05	4.8506566e-05	5.0211965e-05	5.1926632e-05	5.3650567e-05	5.538377e-05	5.7126242e-05	5.8877981e-05	6.0638989e-05	6.2409265e-05	6.418881e-05	6.5977622e-05	6.7775703e-05	6.9583052e-05	7.139967e-05	7.1600469e-05	7.1652072e-05	6.9544283e-05	6.7422781e-05	6.5287398e-05	6.3138287e-05	5.9645911e-05	5.366025e-05	4.6671006e-05	3.9646205e-05	5.1947056e-05	9.4399112e-05	0.000137298	0.000175236507	0.000227509773	0.000413069803	0.000600783384	0.00078701577	0.000971766961	0.001155129028	0.001337158362	0.001517696856	0.001696741518	0.001874312749	0.002050105576	0.002223175171	0.00239538273	0.002566816647	0.002737275098	0.002906241256	0.003073724012	0.003239713531	0.003404299771	0.003571162657	0.003713128038	0.003826793826	0.003918721951	0.003996950441
P07143	CYT1	YOR065W	34.05423	Oxidative Phosphorylation	5.247411e-05	7.4113538e-05	9.5910766e-05	0.00011786581	0.000139978671	0.00016224935	0.000184677845	0.000207224602	0.000229792862	0.000252522853	0.000275414574	0.000298468024	0.000321683205	0.000345044041	0.000368549047	0.000392215689	0.000416043969	0.000440033887	0.000464185441	0.000488498632	0.000512973461	0.000537609927	0.000562408029	0.00058736777	0.000612489147	0.000637772161	0.000663216813	0.000688823101	0.000714591027	0.00074052059	0.00076661179	0.000792864628	0.000819279102	0.000845855214	0.000872592962	0.000899492348	0.000926553371	0.000953776032	0.000981160329	0.001008506549	0.00103499977	0.001061649035	0.001085335687	0.001103357428	0.00112160432	0.00114006637	0.001158638362	0.001177325786	0.00119613777	0.001215202222	0.00123452029	0.001253986288	0.001273563778	0.001292234996	0.001309395056	0.001326653587	0.001344185781	0.001348708804	0.001320208634	0.001284357946	0.001248777263	0.001213466586	0.001178401957	0.001143568702	0.001109007962	0.001074720516	0.001040701056	0.00100702894	0.000973950026	0.00094098001	0.000908095877	0.000875350153	0.000842877321	0.00081067507	0.000778746178	0.000747067383	0.000714681036	0.000688606705	0.000669578778	0.000656052079	0.000645965708
P07170	ADK1	YDR226W	24.2546	Salvage pathways // Salvage pathways	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P07251	ATP1	YBL099W	58.60746	Oxidative Phosphorylation	7.2103916e-05	0.000102016469	0.00013214585	0.000162492084	0.000193055172	0.000223835114	0.000254831911	0.000285980818	0.000317123463	0.000348489367	0.00038007853	0.000411890952	0.000443926633	0.000476166987	0.000508610297	0.000541276758	0.000574166371	0.000607279135	0.000640615051	0.000674174118	0.000707956337	0.000741961707	0.000776190229	0.000810641902	0.000845316726	0.000880214702	0.000915335829	0.000950680108	0.000986247539	0.001022038121	0.001058051854	0.001094288739	0.001130748775	0.001167431962	0.001204338301	0.001241467792	0.001278820434	0.001316396228	0.001354195173	0.001391944369	0.001428530264	0.001465331667	0.001496888304	0.001521182081	0.001545516524	0.001569865932	0.001594360854	0.001619009307	0.001643826349	0.001668873893	0.00169396183	0.001719162279	0.001744508118	0.00176958463	0.001794138868	0.001818833396	0.001843870714	0.001848869913	0.001809810831	0.001760791192	0.001712140313	0.001663858194	0.001615912097	0.00156828197	0.001521024031	0.001474139346	0.00142762066	0.001381576412	0.001336342556	0.001291257302	0.001246289224	0.001201510084	0.001157103648	0.001113066757	0.001069403207	0.001026081213	0.000981792192	0.000946095733	0.000919900168	0.000901196485	0.000887187935
P07255	COX9	YDL067C	6.96313	Oxidative Phosphorylation // Oxidative Phosphorylation	3.403727e-06	4.807366e-06	6.221241e-06	7.645352e-06	9.0797e-06	1.0524285e-05	1.1979107e-05	1.34416e-05	1.4905488e-05	1.6379866e-05	1.7864735e-05	1.9360094e-05	2.0865944e-05	2.2381242e-05	2.3905892e-05	2.5441026e-05	2.6986644e-05	2.8542748e-05	3.0109335e-05	3.1686408e-05	3.3273965e-05	3.4872006e-05	3.6480532e-05	3.8099543e-05	3.9729038e-05	4.1369018e-05	4.3019482e-05	4.4680431e-05	4.6351865e-05	4.8033783e-05	4.9726186e-05	5.1429073e-05	5.3142445e-05	5.4866301e-05	5.6600642e-05	5.8345468e-05	6.0100778e-05	6.1866573e-05	6.3642852e-05	6.5416662e-05	6.7135141e-05	6.8863743e-05	7.0400175e-05	7.1569153e-05	7.2752735e-05	7.3950274e-05	7.5154944e-05	7.6367102e-05	7.7587339e-05	7.8823953e-05	8.0077017e-05	8.1339677e-05	8.2609568e-05	8.3820675e-05	8.493376e-05	8.6053233e-05	8.7190456e-05	8.7483842e-05	8.5635182e-05	8.3309731e-05	8.1001794e-05	7.8711371e-05	7.6436908e-05	7.4177453e-05	7.1935674e-05	6.9711623e-05	6.7504955e-05	6.5320817e-05	6.3175157e-05	6.103656e-05	5.8903535e-05	5.6779487e-05	5.4673141e-05	5.2584345e-05	5.0513281e-05	4.845844e-05	4.6357703e-05	4.4666395e-05	4.3432151e-05	4.2554743e-05	4.1900491e-05
P07256	COR1	YBL045C	50.22724	Oxidative Phosphorylation	7.7395076e-05	0.000109311485	0.000141460636	0.000173842554	0.00020645724	0.000239304692	0.000272384912	0.000305639558	0.000338925921	0.000372450822	0.000406214261	0.00044021624	0.000474456757	0.000508912105	0.00054358009	0.000578486478	0.000613631267	0.000649014458	0.000684636051	0.000720496045	0.000756594442	0.00079293124	0.000829506439	0.000866320041	0.000903372044	0.000940662449	0.000978191256	0.001015958465	0.001053964075	0.001092208087	0.001130690501	0.001169411316	0.001208370534	0.001247568153	0.001287004174	0.001326678596	0.001366591421	0.001406742647	0.001447132275	0.001487465742	0.001526541104	0.001565846618	0.001600782517	0.001627363131	0.001654275822	0.001681505857	0.001708898045	0.001736460487	0.001764206645	0.001792325173	0.001820817764	0.001849528539	0.001878403755	0.001905942295	0.001931251998	0.001956706937	0.001982565509	0.001989236603	0.001947201153	0.001894324281	0.001841845647	0.00178976525	0.001738047753	0.001686671513	0.001635697212	0.001585125998	0.00153495004	0.001485286387	0.00143649766	0.001387869548	0.001339368107	0.001291070807	0.001243176002	0.001195680281	0.001148587743	0.001101864078	0.001054096831	0.001015639298	0.000987574642	0.000967623853	0.000952747269
P07257	QCR2	YPR191W	40.47764	Oxidative Phosphorylation	6.2371932e-05	8.8093054e-05	0.000114001739	0.000140098009	0.000166381864	0.000192853304	0.000219512328	0.000246311922	0.000273137075	0.000300154464	0.000327364088	0.000354765949	0.000382360046	0.000410127273	0.000438065862	0.000466196578	0.000494519419	0.000523034385	0.000551741477	0.000580640695	0.000609732038	0.000639015508	0.000668491102	0.000698158823	0.000728018669	0.00075807064	0.000788314737	0.00081875096	0.000849379309	0.000880199783	0.000911212383	0.000942417108	0.000973813959	0.001005402936	0.001037184038	0.001069157266	0.00110132262	0.001133680099	0.001166229704	0.00119873405	0.001230224501	0.001261900429	0.001290054928	0.001311475983	0.001333164657	0.001355109075	0.001377184171	0.001399396472	0.001421756829	0.001444417275	0.001467379174	0.001490516906	0.00151378716	0.001535980198	0.00155637704	0.001576890926	0.001597730095	0.001603106264	0.001569230307	0.001526617356	0.001484325339	0.001442354258	0.001400675634	0.001359272027	0.001318192337	0.001277437492	0.00123700118	0.001196977729	0.001157659373	0.001118470454	0.001079383619	0.001040461298	0.001001863345	0.000963587009	0.000925635594	0.000887981452	0.000849486296	0.000818493747	0.000795876716	0.000779798571	0.000767809678
P08067	RIP1	YEL024W	23.36479	Oxidative Phosphorylation	3.6002769e-05	5.0849696e-05	6.5804891e-05	8.0868365e-05	9.6040118e-05	0.00011132015	0.000126708461	0.000142177912	0.000157662116	0.000173257285	0.000188963417	0.000204780513	0.000220708573	0.000236736569	0.000252863479	0.00026910129	0.000285450001	0.000301909612	0.000318480123	0.000335161534	0.000351953845	0.000368857056	0.000385871168	0.00040299618	0.000420232091	0.000437578903	0.000455036615	0.000472605227	0.00049028474	0.000508075152	0.000525976464	0.000543988677	0.00056211179	0.000580345802	0.000598690715	0.000617146528	0.000635713242	0.000654390855	0.000673179368	0.000691941757	0.000710118898	0.000728403102	0.000744654641	0.000757019454	0.000769538744	0.000782205656	0.000794948	0.000807769541	0.000820676545	0.000833756768	0.000847010998	0.000860366723	0.000873798944	0.000886609367	0.000898382977	0.000910224147	0.00092225308	0.00092535635	0.00090580223	0.000881204881	0.000856792783	0.000832565939	0.000808507908	0.000784608625	0.000760896316	0.000737371515	0.000714030581	0.000690927961	0.000668232341	0.000645611436	0.000623049456	0.000600582438	0.000578302655	0.000556208517	0.000534301933	0.000512566942	0.000490346495	0.000472456757	0.000459401594	0.000450120853	0.00044320054
P08417	FUM1	YPL262W	53.15125	TCA // TCA	0.001427618609	0.001427854827	0.001428094422	0.001428337392	0.001428583737	0.001428833458	0.001429086554	0.001429343027	0.001429602874	0.001429866097	0.001430132696	0.00143040267	0.00143067602	0.001430952745	0.001431232846	0.001431506242	0.00140995118	0.001381616365	0.001353094814	0.001324386528	0.001295491506	0.001266409748	0.001237141254	0.001207686025	0.00117804406	0.001148221727	0.001118127516	0.001087342794	0.001056400083	0.001025285907	0.000993974	0.000962435232	0.000930708409	0.000898793529	0.000866690592	0.0008343996	0.000801920552	0.000769253341	0.0007363069	0.000703172403	0.000669849849	0.000636339239	0.000602640574	0.000568753852	0.000534679073	0.000500416239	0.000465965349	0.000431326402	0.0003964994	0.000361484341	0.000326281226	0.000290890055	0.000255310828	0.000219543545	0.000183588205	0.00014744481	0.000111113358	2.8264009e-05	2.7363796e-05	2.6242788e-05	2.5129285e-05	2.4023287e-05	2.2924132e-05	2.1831413e-05	2.0746268e-05	1.966872e-05	1.859862e-05	1.7538163e-05	1.6494146e-05	1.5453181e-05	1.4414629e-05	1.3379944e-05	1.2352844e-05	1.1333264e-05	1.0321282e-05	9.316255e-06	8.291706e-06	7.4485e-06	6.826955e-06	6.362818e-06	5.995038e-06
P08431	GAL7	YBR018C	42.38467	Galactose metabolism // Galactose metabolism	0.001836658901	0.00181104711	0.001785244814	0.001759252022	0.001733068735	0.001706694953	0.001680130675	0.001653375901	0.001626430632	0.001599294868	0.001571968608	0.001544451853	0.001516744602	0.001488846856	0.001460758614	0.001432479877	0.001404010644	0.001375350916	0.001346500692	0.001317459973	0.001288228759	0.001258807049	0.001229194843	0.001199392142	0.001169398946	0.001139215254	0.001108693798	0.001077475634	0.001046065341	0.001014462921	0.000982658698	0.000950623543	0.00091839626	0.00088597685	0.000853365312	0.000820561647	0.000787565854	0.000754377827	0.000720906498	0.000687243042	0.000653387458	0.000619339747	0.000585099907	0.000550667941	0.000516043846	0.000481227625	0.000446219275	0.000411018798	0.000375626193	0.000340041461	0.000304264601	0.000268295614	0.000232134499	0.000195781256	0.000159235886	0.000122498388	8.5568763e-05	5.6106119e-05	4.6019696e-05	5.0617837e-05	5.5182507e-05	5.9713709e-05	6.4211441e-05	6.8675703e-05	7.3106496e-05	7.750382e-05	8.1867674e-05	8.6198059e-05	9.0494974e-05	9.475842e-05	9.8988396e-05	0.000103184903	0.000107347941	0.000111477509	0.000115573607	0.000119636236	0.000123665396	0.00012132004	0.000112092267	9.5763837e-05	7.8402394e-05
P08525	QCR8	YJL166W	10.97437	Oxidative Phosphorylation	1.691039e-05	2.3883946e-05	3.0908355e-05	3.7983622e-05	4.5109748e-05	5.2286732e-05	5.9514574e-05	6.6780528e-05	7.4053411e-05	8.1378414e-05	8.8755536e-05	9.6184777e-05	0.000103666138	0.000111194438	0.000118769198	0.000126396048	0.000134074987	0.000141806016	0.000149589134	0.000157424342	0.000165311639	0.000173251025	0.000181242501	0.000189286066	0.000197381721	0.000205529465	0.000213729299	0.000221981222	0.000230285234	0.000238641336	0.000247049528	0.000255509808	0.000264022179	0.000272586638	0.000281203188	0.000289871826	0.000298592554	0.000307365372	0.000316190279	0.000325002915	0.000333540662	0.000342128697	0.000349761994	0.000355569709	0.000361449981	0.000367399591	0.00037338463	0.000379406869	0.000385469249	0.000391612989	0.000397838461	0.000404111604	0.000410420677	0.000416437693	0.000421967721	0.000427529482	0.000433179435	0.000434637032	0.000425452522	0.000413899222	0.000402432935	0.000391053661	0.000379753678	0.000368528258	0.000357390659	0.000346341133	0.000335377968	0.000324526738	0.000313866675	0.000303241706	0.000292644413	0.000282091724	0.000271626978	0.00026124943	0.000250959974	0.000240751116	0.000230314241	0.000221911485	0.000215779516	0.00021142038	0.00020816993
P09201	FBP1	YLR377C	38.26219	Glycolysis	8.0056e-07	1.641726e-06	2.485295e-06	3.33127e-06	4.179654e-06	5.030445e-06	5.883644e-06	6.739251e-06	7.597265e-06	8.457687e-06	9.320517e-06	1.0185755e-05	1.10534e-05	1.1923453e-05	1.2795914e-05	1.3670782e-05	1.4548058e-05	1.5427742e-05	1.6309833e-05	1.7194333e-05	1.808124e-05	1.8970554e-05	1.9862277e-05	2.0756407e-05	2.1652945e-05	2.2551891e-05	2.3453244e-05	2.4357005e-05	2.5263174e-05	2.617175e-05	2.7082734e-05	2.7996126e-05	2.8911926e-05	2.9830133e-05	3.0750748e-05	3.1673771e-05	3.2599201e-05	3.352704e-05	3.4457285e-05	3.5389939e-05	3.6325e-05	3.726247e-05	3.8202346e-05	3.6859424e-05	3.4665081e-05	3.2458385e-05	3.0239336e-05	2.8007936e-05	2.5764183e-05	2.3503897e-05	2.1113872e-05	1.8617831e-05	1.6108457e-05	1.3585751e-05	1.1049713e-05	8.500342e-06	5.937638e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P09457	ATP5	YDR298C	22.81414	Oxidative Phosphorylation	2.8067729e-05	3.9711721e-05	5.1440117e-05	6.3252928e-05	7.5150152e-05	8.7131791e-05	9.9197844e-05	0.000111323109	0.000123445936	0.000135655671	0.000147952314	0.000160335863	0.000172806321	0.000185356451	0.000197985585	0.000210701585	0.000223504451	0.000236394182	0.000249370779	0.000262434241	0.000275584569	0.000288821763	0.000302145823	0.000315556748	0.000329054539	0.000342639195	0.000356310717	0.000370069105	0.000383914359	0.000397846478	0.000411865463	0.000425971313	0.000440164029	0.000454443611	0.000468810059	0.000483263372	0.000497803551	0.000512430595	0.000527144506	0.00054183905	0.000556080759	0.000570406358	0.00058269034	0.000592147123	0.000601619737	0.000611098177	0.00062063326	0.000630228108	0.000639888581	0.000649638783	0.000659404707	0.000669214429	0.000679080747	0.000688842224	0.000698400397	0.000708013181	0.000717759401	0.000719705428	0.000704500987	0.000685419223	0.000666481005	0.000647686333	0.000629022463	0.000610481591	0.0005920856	0.000573834904	0.00055572668	0.000537803139	0.000520195058	0.000502644822	0.0004851402	0.000467709125	0.000450423132	0.00043328099	0.000416284178	0.000399420323	0.000382180036	0.000368284556	0.000358087467	0.000350806727	0.00034535365
P09624	LPD1	YFL018C	54.00934	Other	3.2344785e-05	4.4250019e-05	5.6252552e-05	6.8352362e-05	8.0549449e-05	9.2843814e-05	0.000105235456	0.000117810326	0.000130778672	0.000143835792	0.000156981687	0.000170216357	0.000183539801	0.000196922852	0.00021036281	0.000223891375	0.000237508546	0.000251214324	0.000265008708	0.000278891698	0.000292863294	0.000306923497	0.000321072306	0.000335309721	0.000349635743	0.00036405037	0.000378553605	0.000393145445	0.000407825892	0.000422594945	0.000437452604	0.00045239887	0.000467433742	0.00048255722	0.000497769305	0.000513069996	0.000528459293	0.000543937196	0.000559503706	0.000575019399	0.000589915369	0.00060489604	0.000613132137	0.000634548803	0.000657489766	0.000682432174	0.000707514764	0.000732730243	0.000758030294	0.000784150463	0.000812391737	0.0008413031	0.000870368911	0.00089043657	0.000896705024	0.000903011767	0.000909673959	0.000918172687	0.000899028876	0.000874309771	0.000849780169	0.000825440069	0.000801272747	0.000777267958	0.000753454424	0.000729832688	0.000706399045	0.000683208894	0.000660433871	0.000637735757	0.000615098727	0.000592559331	0.000570211453	0.000548053479	0.000526087348	0.000504296822	0.000482013362	0.000464308971	0.000452201728	0.000444069185	0.000438369738
P0CX10	ERR1	YOR393W	47.32712	Glycolysis // Glycolysis	0.001836980533	0.001811611546	0.001786053016	0.00176030495	0.00173436735	0.001708240215	0.001681923546	0.001655417342	0.001628721603	0.00160183633	0.001574761523	0.00154749718	0.001520043303	0.001492399891	0.001464566945	0.001436544464	0.001408332449	0.001379930899	0.001351339814	0.001322559195	0.001293589041	0.001264429352	0.001235080129	0.001205541371	0.001175813079	0.001145895252	0.001115630508	0.00108466725	0.001053512825	0.001022167234	0.0009906208	0.000958844396	0.000926876824	0.000894718086	0.00086236818	0.000829827109	0.00079709487	0.000764171359	0.000730965506	0.000697568487	0.000663980301	0.000630200948	0.000596230428	0.000562068742	0.000527715889	0.000493171869	0.000458436683	0.000423510329	0.000388392809	0.000353084123	0.000317584269	0.000281893249	0.000246011062	0.000209937708	0.000173673188	0.000137217501	0.000100570647	7.1897325e-05	6.3497262e-05	7.0316613e-05	7.7085558e-05	8.3804094e-05	9.0472223e-05	9.7089945e-05	0.000103657258	0.000110174165	0.000116640663	0.000123056754	0.000129422438	0.000135737713	0.000142002582	0.000148217042	0.000154381095	0.00016049474	0.000166557978	0.000172570808	0.000178533231	0.000178001967	0.000170460925	0.000154806749	0.000137907626
